l,-0.50,0.98,-1.07, ,1.216
g,-3.57,0.63,0.14, ,1.222
r,0.38,-0.23,-0.58,0.69,1.224
l,-0.60,0.57,-0.28, ,1.228
g,-3.24,0.68,0.31, ,1.232
r,0.37,-0.24,-0.59,0.68,1.235
l,-0.60,0.04,0.16, ,1.237
g,-2.54,0.77,0.32, ,1.242
r,0.37,-0.25,-0.59,0.67,1.244
l,-0.41,-1.52,0.58, ,1.248
g,-1.77,0.67,0.18, ,1.251
r,0.37,-0.25,-0.60,0.66,1.254
l,-0.33,-1.48,1.39, ,1.256
g,-1.37,0.39,0.01, ,1.262
r,0.37,-0.26,-0.60,0.66,1.264
l,-0.12,-1.00,1.12, ,1.267
g,-1.54,0.16,0.02, ,1.271
r,0.37,-0.26,-0.61,0.65,1.274
l,0.18,-0.02,0.90, ,1.276
g,-1.57,0.33,0.17, ,1.282
r,0.37,-0.27,-0.61,0.65,1.284
l,-0.03,0.04,0.03, ,1.288
g,-1.46,0.37,0.12, ,1.292
r,0.37,-0.27,-0.62,0.64,1.295
l,0.02,-0.07,0.36, ,1.297
g,-1.31,0.24,-0.04, ,1.302
r,0.36,-0.27,-0.62,0.64,1.304
l,-0.66,0.52,0.42, ,1.307
g,-1.34,0.26,-0.02, ,1.311
r,0.36,-0.28,-0.62,0.63,1.314
l,-0.46,0.87,-0.15, ,1.316
g,-1.78,0.34,0.29, ,1.321
r,0.36,-0.28,-0.63,0.63,1.323
l,-0.76,1.11,-0.65, ,1.326
g,-1.58,0.31,0.57, ,1.331
r,0.36,-0.29,-0.63,0.62,1.334
l,-0.79,-0.14,0.55, ,1.336
g,-1.45,0.13,0.65, ,1.342
r,0.36,-0.29,-0.64,0.62,1.345
l,0.11,-0.59,0.51, ,1.348
g,-1.21,0.20,0.64, ,1.352
r,0.35,-0.30,-0.64,0.62,1.355
l,0.14,-0.39,-0.01, ,1.357
g,-1.25,0.24,0.63, ,1.362
r,0.35,-0.30,-0.64,0.61,1.365
l,0.70,0.08,-0.05, ,1.368
g,-1.23,0.37,0.69, ,1.372
r,0.35,-0.31,-0.64,0.61,1.375
l,0.42,-0.46,-0.31, ,1.377
g,-1.11,0.31,0.56, ,1.382
r,0.34,-0.31,-0.65,0.61,1.385
l,0.17,-0.57,0.56, ,1.387
g,-0.92,0.29,0.54, ,1.391
r,0.34,-0.32,-0.65,0.60,1.394
l,-0.23,0.09,0.11, ,1.397
g,-1.21,0.22,0.63, ,1.401
r,0.34,-0.32,-0.65,0.60,1.404
l,-0.14,1.27,-0.40, ,1.407
g,-1.66,0.20,0.83, ,1.410
r,0.34,-0.33,-0.65,0.60,1.413
l,-0.19,1.53,-0.11, ,1.416
g,-2.20,0.15,0.92, ,1.421
r,0.33,-0.33,-0.66,0.59,1.424
l,0.09,1.37,0.16, ,1.426
g,-2.62,0.06,0.79, ,1.430
r,0.32,-0.34,-0.66,0.58,1.433
l,0.32,-0.11,-0.11, ,1.436
g,-2.59,-0.00,0.57, ,1.441
r,0.32,-0.35,-0.67,0.58,1.444
l,-0.26,-0.97,0.15, ,1.447
g,-2.36,-0.08,0.33, ,1.451
r,0.31,-0.35,-0.67,0.57,1.453
l,-0.41,-0.55,0.39, ,1.456
g,-1.93,-0.20,0.33, ,1.461
r,0.31,-0.36,-0.68,0.56,1.464
l,-0.33,-0.43,0.57, ,1.467
g,-1.47,-0.35,0.35, ,1.472
r,0.30,-0.36,-0.68,0.56,1.474
l,-0.60,0.19,0.31, ,1.477
g,-1.76,-0.49,0.27, ,1.481
r,0.30,-0.36,-0.69,0.55,1.484
l,0.27,0.73,0.15, ,1.487
g,-1.58,-0.45,0.13, ,1.492
r,0.29,-0.36,-0.69,0.55,1.494
l,0.50,-0.53,0.63, ,1.497
g,-0.89,-0.35,-0.15, ,1.501
r,0.29,-0.36,-0.70,0.55,1.504
l,0.09,-0.59,0.47, ,1.506
g,-0.68,-0.22,-0.35, ,1.511
r,0.29,-0.36,-0.70,0.54,1.513
l,-0.05,0.19,-0.26, ,1.516
g,-1.05,-0.30,-0.40, ,1.521
r,0.28,-0.36,-0.70,0.54,1.524
l,-0.30,0.52,-0.25, ,1.527
g,-1.18,-0.40,-0.30, ,1.532
r,0.28,-0.36,-0.71,0.54,1.534
l,-0.63,0.37,0.01, ,1.537
g,-0.98,-0.40,-0.11, ,1.541
r,0.28,-0.36,-0.71,0.53,1.544
l,-0.45,0.49,0.84, ,1.547
g,-0.81,-0.38,0.00, ,1.551
r,0.28,-0.36,-0.72,0.53,1.553
l,0.21,-0.14,0.85, ,1.556
g,-0.77,-0.26,-0.06, ,1.561
r,0.27,-0.36,-0.72,0.53,1.564
l,0.30,0.67,0.00, ,1.567
g,-0.96,-0.11,-0.21, ,1.572
r,0.27,-0.36,-0.72,0.52,1.574
l,0.86,0.07,-0.41, ,1.577
g,-1.16,-0.02,-0.29, ,1.581
r,0.27,-0.36,-0.72,0.52,1.585
l,0.88,-0.19,-0.43, ,1.588
g,-1.28,0.04,-0.20, ,1.592
r,0.27,-0.36,-0.73,0.52,1.594
l,0.47,0.04,0.29, ,1.597
g,-1.08,-0.12,-0.21, ,1.601
r,0.27,-0.36,-0.73,0.51,1.604
l,-0.43,-0.57,0.70, ,1.607
g,-0.84,-0.42,-0.32, ,1.612
r,0.27,-0.36,-0.73,0.51,1.614
l,-1.02,-0.65,0.88, ,1.617
g,-0.72,-0.55,-0.39, ,1.621
r,0.26,-0.36,-0.74,0.51,1.624
l,-0.50,0.13,0.02, ,1.627
g,-1.02,-0.56,-0.63, ,1.631
r,0.26,-0.36,-0.74,0.50,1.634
l,0.01,0.32,-0.35, ,1.636
g,-0.97,-0.38,-0.77, ,1.641
r,0.26,-0.36,-0.75,0.50,1.645
l,0.50,-0.74,-0.34, ,1.648
g,-0.87,-0.23,-0.69, ,1.653
r,0.26,-0.35,-0.75,0.49,1.656
l,0.14,0.02,0.24, ,1.658
g,-1.15,-0.36,-0.83, ,1.661
r,0.26,-0.35,-0.75,0.49,1.664
l,-0.71,-0.70,1.36, ,1.667
g,-1.61,-0.55,-1.15, ,1.671
r,0.26,-0.35,-0.76,0.49,1.674
l,-0.83,-0.72,0.84, ,1.676
g,-1.91,-0.72,-1.41, ,1.680
r,0.25,-0.35,-0.77,0.48,1.683
l,-0.61,-0.61,0.73, ,1.685
g,-1.85,-0.83,-1.53, ,1.691
r,0.25,-0.34,-0.78,0.47,1.694
l,-0.18,-0.12,-0.24, ,1.696
g,-1.24,-0.75,-1.30, ,1.700
r,0.25,-0.33,-0.78,0.46,1.704
l,0.23,2.26,-1.37, ,1.708
g,-0.84,-0.67,-0.30, ,1.711
r,0.25,-0.33,-0.79,0.46,1.714
l,-0.45,3.70,-0.05, ,1.716
g,-1.17,-0.76,0.05, ,1.720
r,0.24,-0.33,-0.79,0.46,1.723
l,-0.21,-0.41,1.00, ,1.726
g,-0.98,-0.60,-0.23, ,1.730
r,0.24,-0.33,-0.79,0.45,1.733
l,0.31,0.12,-0.05, ,1.735
g,-1.51,-0.52,-0.37, ,1.741
r,0.23,-0.33,-0.80,0.45,1.743
l,0.39,0.64,0.37, ,1.747
g,-2.25,-0.44,-0.56, ,1.750
r,0.23,-0.33,-0.80,0.44,1.753
l,0.38,0.58,0.26, ,1.755
g,-2.53,-0.35,-0.56, ,1.761
r,0.22,-0.33,-0.81,0.43,1.763
l,0.04,0.83,0.08, ,1.766
g,-2.24,-0.47,-0.37, ,1.770
r,0.22,-0.33,-0.82,0.42,1.773
l,-0.70,0.44,0.27, ,1.775
g,-2.20,-0.61,-0.18, ,1.781
r,0.22,-0.33,-0.82,0.41,1.783
l,-0.38,1.38,0.62, ,1.787
g,-3.23,-0.37,-0.29, ,1.790
r,0.21,-0.33,-0.83,0.40,1.793
l,0.27,1.77,0.15, ,1.795
g,-3.89,-0.06,-0.56, ,1.801
r,0.20,-0.33,-0.84,0.39,1.803
l,0.52,1.09,-0.19, ,1.806
g,-3.42,0.12,-0.61, ,1.810
r,0.20,-0.33,-0.84,0.37,1.813
l,-0.17,-1.20,-0.04, ,1.815
g,-2.21,0.13,-0.66, ,1.821
r,0.20,-0.33,-0.85,0.36,1.823
l,-0.23,-1.96,0.02, ,1.826
g,-1.88,0.27,-0.76, ,1.830
r,0.19,-0.33,-0.85,0.35,1.833
l,0.52,0.29,-0.30, ,1.835
g,-1.81,0.36,-0.60, ,1.841
r,0.19,-0.33,-0.86,0.34,1.843
l,-0.01,0.14,0.38, ,1.846
g,-1.61,0.28,-0.23, ,1.850
r,0.19,-0.33,-0.86,0.33,1.853
l,-0.10,0.76,0.02, ,1.856
g,-1.74,0.29,0.22, ,1.861
r,0.19,-0.33,-0.86,0.33,1.863
l,0.26,1.21,-0.14, ,1.867
g,-2.04,0.45,0.43, ,1.871
r,0.19,-0.34,-0.87,0.32,1.874
l,0.38,0.73,-0.04, ,1.876
g,-2.90,0.70,0.44, ,1.881
r,0.19,-0.34,-0.87,0.31,1.883
l,-0.02,1.75,-0.01, ,1.887
g,-3.59,0.76,0.24, ,1.890
r,0.18,-0.35,-0.87,0.29,1.893
l,-0.48,0.09,0.12, ,1.895
g,-3.47,0.56,0.05, ,1.901
r,0.18,-0.35,-0.88,0.27,1.903
l,-0.59,-0.20,-0.06, ,1.906
g,-3.01,0.36,0.05, ,1.910
r,0.18,-0.36,-0.88,0.26,1.913
l,-0.39,0.17,0.04, ,1.915
g,-2.77,0.31,0.10, ,1.921
r,0.17,-0.36,-0.88,0.25,1.923
l,0.12,1.05,-0.11, ,1.926
g,-2.45,0.38,0.09, ,1.929
r,0.17,-0.36,-0.89,0.24,1.932
l,0.44,0.50,-0.45, ,1.934
g,-2.10,0.46,0.13, ,1.940
r,0.17,-0.36,-0.89,0.22,1.942
l,-0.05,0.54,-0.44, ,1.946
g,-1.99,0.47,0.18, ,1.950
r,0.17,-0.37,-0.89,0.22,1.953
l,-0.00,0.38,-0.04, ,1.955
g,-2.08,0.61,0.18, ,1.960
r,0.16,-0.37,-0.89,0.21,1.962
l,0.39,0.39,-0.25, ,1.966
g,-2.10,0.77,0.22, ,1.969
r,0.16,-0.37,-0.89,0.19,1.972
l,0.18,0.38,-0.17, ,1.974
g,-2.21,0.82,0.24, ,1.980
r,0.16,-0.38,-0.89,0.18,1.983
l,-0.14,0.53,-0.30, ,1.985
g,-2.27,0.73,0.26, ,1.990
r,0.16,-0.38,-0.89,0.17,1.993
l,-0.17,0.19,0.08, ,1.996
g,-1.98,0.62,0.25, ,2.000
r,0.16,-0.38,-0.89,0.16,2.003
l,-0.32,-0.40,0.20, ,2.006
g,-1.64,0.48,-0.01, ,2.009
r,0.16,-0.39,-0.90,0.15,2.012
l,-0.41,-0.57,-0.23, ,2.015
g,-1.48,0.25,-0.32, ,2.020
r,0.16,-0.39,-0.90,0.14,2.023
l,-0.95,-1.37,0.24, ,2.025
g,-0.84,-0.18,-0.47, ,2.031
r,0.16,-0.39,-0.90,0.14,2.033
l,-1.88,-0.36,-0.03, ,2.036
g,-0.32,-0.57,-0.72, ,2.040
r,0.15,-0.38,-0.90,0.14,2.043
l,-0.80,0.38,0.15, ,2.046
g,-0.73,-0.90,-0.82, ,2.050
r,0.15,-0.38,-0.90,0.14,2.052
l,0.05,0.47,-1.04, ,2.056
g,-1.03,-0.92,-0.87, ,2.060
r,0.14,-0.38,-0.91,0.13,2.063
l,0.33,0.57,-0.23, ,2.065
g,0.03,-0.57,-0.89, ,2.070
r,0.14,-0.37,-0.91,0.13,2.072
l,1.17,2.88,1.98, ,2.075
g,0.27,-0.35,-0.44, ,2.080
r,0.14,-0.37,-0.91,0.13,2.083
l,-0.54,2.43,-0.16, ,2.086
g,-0.85,-0.76,-0.05, ,2.090
r,0.14,-0.37,-0.91,0.13,2.092
l,-0.57,0.86,-0.87, ,2.095
g,-0.94,-0.97,0.25, ,2.100
r,0.13,-0.37,-0.91,0.13,2.103
l,-1.10,-0.45,-0.10, ,2.105
g,0.03,-0.61,0.54, ,2.110
r,0.13,-0.37,-0.91,0.13,2.112
l,0.75,2.16,0.91, ,2.116
